Target,-1.0729526,-0.017027949
Target,-1.0726329,0.5335858
Target,-1.0715726,-0.62164742
Target,-1.071525,-0.039009626
Target,-1.0713649,-0.61608719
Standard,-1.0697604,1.3047622
Target,-1.0689047,-1.1107063
Target,-1.0683362,0.0051325258
Standard,-1.0677569,0.96270246
Target,-1.0677234,-0.70920236
Target,-1.0666046,-0.45624247
Target,-1.0663346,0.2563052
Target,-1.0652315,0.045646469
Standard,-1.0645049,-1.2424163
Target,-1.0639135,-0.85962234
Target,-1.0634327,0.49633292
Standard,-1.0633934,-1.0668127
Standard,-1.0633642,0.81725653
Standard,-1.0629505,0.66516051
Target,-1.0626488,0.18103692
Target,-1.0618835,-0.54866363
Standard,-1.0611805,0.91727538
Standard,-1.0603133,-0.9367182
Standard,-1.0596067,-1.5427959
Standard,-1.0589986,1.4890367
Standard,-1.0580674,-0.88104644
Standard,-1.0568989,1.0310381
Standard,-1.0545634,0.7197102
Target,-1.0539805,-0.40004837
Target,-1.0517417,-0.83238939
Target,-1.048365,0.21912176
Target,-1.047907,-0.38177923
Standard,-1.0467567,0.96621897
Standard,-1.0425466,1.1338994
Standard,-1.0423192,0.67917757
Standard,-1.0423101,1.2654006
Standard,-1.0422929,-1.0733163
Standard,-1.0416299,-1.4186607
Standard,-1.0408051,-1.0767209
Standard,-1.039782,1.192366
Target,-1.0387208,-0.035935991
Standard,-1.0386838,-1.2379702
Target,-1.038065,-0.20004983
Standard,-1.0376892,0.98382921
Standard,-1.0372427,0.93675114
Standard,-1.0365825,1.0427955
Target,-1.0365044,-0.13068293
Standard,-1.0364976,1.3322997
Standard,-1.036298,0.62127294
Target,-1.0347329,-0.85838469
Target,-1.0343228,0.27711186
Standard,-1.0339561,1.0067604
Standard,-1.0333748,-1.0923034
Standard,-1.032644,0.65440706
Target,-1.0323487,0.15288822
Target,-1.0315936,-0.42186886
Standard,-1.0315671,1.1814363
Standard,-1.0293931,0.68069695
Target,-1.0282459,-0.35721758
Standard,-1.0271799,1.3081782
Target,-1.0257715,-0.95016308
Standard,-1.024655,1.5268136
Standard,-1.0246283,0.84891068
Target,-1.0243379,-0.46919219
Standard,-1.0240329,-1.0111861
Standard,-1.023753,0.67535503
Target,-1.0228422,0.40855061
Standard,-1.0225304,0.96768609
Standard,-1.0223448,-1.2857512
Standard,-1.0219117,-1.1801563
Standard,-1.0218389,0.88303249
Standard,-1.0211298,-1.1850037
Standard,-1.0204681,-1.4269196
Target,-1.0190881,-0.30452551
Target,-1.0172733,0.89854299
Target,-1.0169341,-0.1460993
Standard,-1.0162916,0.6186833
Target,-1.0162895,-0.29555142
Target,-1.0160842,-0.22355465
Target,-1.0156135,-0.030799361
Target,-1.0154694,0.52123621
Standard,-1.0147343,-1.6494194
Standard,-1.0139069,-1.361276
Target,-1.0136692,-0.36316483
Standard,-1.0135508,-1.4662265
Standard,-1.0130221,1.0740901
Standard,-1.0117418,0.76773475
Target,-1.0113415,-0.7706588
Standard,-1.0107722,-1.2331164
Target,-1.0104687,-0.15506608
Target,-1.0088859,-1.2674838
Target,-1.0088332,0.35660421
Standard,-1.0077459,-1.5332645
Target,-1.0076129,-0.21063438
Target,-1.0073613,-0.39683231
Standard,-1.0063932,1.2142682
Target,-1.0058313,-0.090822288
Target,-1.0054811,0.41243946
Standard,-1.0050664,-1.2855473
Standard,-1.00214,-0.88485315
Target,-1.0018413,0.078044008
Standard,-1.0001396,-1.2248662
Standard,-0.99923591,1.1986981
Standard,-0.99877849,0.90579985
Target,-0.99599919,-0.98434385
Standard,-0.99536797,-0.93708522
Standard,-0.99502524,-1.3898789
Target,-0.99467995,-0.50660925
Standard,-0.99463496,-0.83230636
Target,-0.99418718,0.19152499
Standard,-0.99369484,1.1416417
Target,-0.99249411,-0.015574624
Standard,-0.99179177,1.3950737
Target,-0.99125688,0.11407904
Target,-0.98993303,0.23110076
Standard,-0.98936294,0.4795901
Target,-0.98758189,-0.19052135
Target,-0.98689391,-0.813758
Target,-0.98688233,-0.73466502
Target,-0.98671504,-0.86288433
Standard,-0.98562938,-1.2729798
Standard,-0.98383153,-0.8069236
Standard,-0.98358899,1.0268157
Standard,-0.98339622,1.1047183
Standard,-0.98288925,1.0622847
Standard,-0.98247515,-1.0775024
Standard,-0.9813517,-1.0416515
Standard,-0.9796987,-1.4864316
Target,-0.97844241,-1.0513724
Standard,-0.97808643,0.93094758
Target,-0.97655869,0.638707
Standard,-0.9752463,0.72490814
Target,-0.97508069,-0.27343715
Target,-0.9745566,-0.18242125
Standard,-0.97445012,-1.4334337
Target,-0.97392632,-0.81772468
Target,-0.97382161,0.51107412
Standard,-0.97363482,1.0495193
Target,-0.97349642,-0.04697261
Target,-0.97346158,0.49529551
Target,-0.97331896,-0.12599915
Standard,-0.97300404,0.7118448
Target,-0.97254283,0.10744938
Target,-0.97226957,0.47312711
Target,-0.97186316,-1.0778826
Standard,-0.97154379,-1.0636032
Target,-0.97084152,-0.90560543
Standard,-0.96998806,-1.6030047
Standard,-0.96907464,1.0243359
Standard,-0.9682295,-0.91158521
Target,-0.96791233,-0.22641895
Target,-0.96751786,0.34823764
Standard,-0.96682405,0.59230835
Standard,-0.96651584,1.2243761
Target,-0.9660203,-0.6276028
Target,-0.96596408,0.48659523
Standard,-0.96490747,-0.978278
Standard,-0.96415744,-1.1744387
Target,-0.96372193,0.10829469
Standard,-0.96145357,1.0012116
Target,-0.96144572,-0.10202202
Standard,-0.96104389,0.75479833
Standard,-0.95972681,1.3425679
Standard,-0.95968518,0.64360357
Standard,-0.9589512,1.0765672
Standard,-0.95869355,1.0708578
Target,-0.95866294,0.41044406
Standard,-0.95795913,0.81208784
Standard,-0.95765681,0.5360358
Target,-0.95740749,0.039047838
Target,-0.95681089,0.84799315
Standard,-0.9565082,1.0018054
Standard,-0.95618378,1.1122182
Standard,-0.95583208,-0.77003771
Standard,-0.95559755,-1.6133126
Target,-0.9555545,-0.81751818
Standard,-0.95434759,-1.1909107
Target,-0.95421171,0.6867008
Standard,-0.9539838,0.84826408
Standard,-0.95290036,1.0564007
Target,-0.95227334,0.00043228017
Standard,-0.95125592,1.3902293
Standard,-0.9510726,-1.3304802
Standard,-0.95099841,-1.3010607
Standard,-0.95050656,0.53251465
Target,-0.94996621,0.14350042
Standard,-0.94863734,1.0026627
Standard,-0.94820586,-0.98240014
Target,-0.94660246,0.44471603
Standard,-0.94602431,1.0165137
Target,-0.94575105,-0.197026
Standard,-0.94466931,-1.4344144
Target,-0.94451334,-0.63878768
Standard,-0.94438314,1.0176148
Standard,-0.94333074,-1.2588345
Standard,-0.94183022,-1.1518264
Standard,-0.9411911,0.9759726
Target,-0.93736369,-0.085986781
Standard,-0.93556225,-1.5002126
Standard,-0.93550123,1.8103887
Standard,-0.93547836,1.0169459
Target,-0.93500849,0.32101617
Standard,-0.93439691,-1.5806113
Standard,-0.93230612,-1.1481898
Standard,-0.93165219,-1.0223901
Standard,-0.93006091,0.75801739
Target,-0.9300464,-0.50239079
Standard,-0.92981851,-0.89490418
Standard,-0.92907415,-1.386801
Standard,-0.92762992,1.5491136
Target,-0.92722977,-0.59540697
Target,-0.92717462,-0.40566629
Standard,-0.92613411,0.91568986
Standard,-0.92557182,0.69424661
Standard,-0.92416033,1.4535432
Target,-0.92388683,-0.10220599
Standard,-0.92218222,0.53338808
Target,-0.92100659,0.89383377
Standard,-0.92095387,-1.1881685
Target,-0.91829173,-0.57786213
Standard,-0.91802533,1.1332032
Standard,-0.91778294,1.4395057
Standard,-0.91656194,-0.86272722
Standard,-0.91655996,-1.0823317
Target,-0.91620028,0.3971291
Target,-0.91419199,0.31667187
Target,-0.91413855,0.42461675
Standard,-0.9141092,1.0666884
Target,-0.91410774,-0.52242892
Standard,-0.91388657,-0.91942389
Standard,-0.91179525,1.3404471
Target,-0.91150841,-0.48357527
Standard,-0.91065237,-0.9078247
Target,-0.90999586,-0.60712613
Standard,-0.90781915,1.2626798
Target,-0.90700635,0.41616018
Standard,-0.90442162,0.95288994
Target,-0.90355235,-0.20256554
Target,-0.90328478,0.10095032
Target,-0.90283773,-0.082219783
Standard,-0.90269273,-0.98773387
Target,-0.90228645,-0.35998776
Standard,-0.90081205,-1.1296418
Standard,-0.90078084,-1.5592803
Standard,-0.90052554,-1.6830757
Standard,-0.89983407,1.4902353
Standard,-0.89954895,0.85829959
Standard,-0.89924829,-1.377159
Target,-0.89913634,0.062110521
Standard,-0.89897687,-1.2472802
Standard,-0.89720121,-1.0427007
Standard,-0.89707693,-0.97166782
Target,-0.89599199,0.20724536
Target,-0.8949546,-1.0666916
Standard,-0.89282582,-1.2651087
Standard,-0.89237943,1.0160845
Standard,-0.89226362,1.2486659
Target,-0.8907865,-0.6167869
Standard,-0.89078357,0.99994873
Standard,-0.89068748,0.59340456
Standard,-0.88983152,-1.1684054
Target,-0.88974468,-1.1793726
Target,-0.8892943,-0.41712927
Standard,-0.88895733,-0.88411975
Standard,-0.88838279,-1.5856016
Standard,-0.88563718,-1.2681405
Standard,-0.88535614,1.0539477
Target,-0.88228813,-0.60771651
Standard,-0.8822469,1.2884513
Standard,-0.88219103,-0.72618258
Target,-0.88207208,-0.5819774
Standard,-0.8812422,-1.5902828
Target,-0.88028053,0.40666957
Standard,-0.87961711,-1.2727577
Target,-0.87890795,0.49919853
Standard,-0.8786579,-0.97537826
Standard,-0.87845394,-1.4583494
Standard,-0.87830659,0.65853511
Standard,-0.87818824,-1.161375
Target,-0.87695016,0.26338972
Target,-0.8767768,-0.40148172
Standard,-0.87657605,-1.0813918
Target,-0.87615458,0.23214436
Standard,-0.87589475,0.92042453
Standard,-0.875596,-1.002503
Target,-0.87503114,0.59121775
Target,-0.87447355,0.71921108
Standard,-0.87418054,0.92198152
Target,-0.87219998,0.25977966
Standard,-0.87190121,0.66317343
Target,-0.87162904,-0.46069084
Target,-0.87145959,-0.82542256
Standard,-0.86890745,0.63393654
Standard,-0.86879376,1.3801561
Target,-0.86873991,-0.039275568
Standard,-0.868735,0.62503052
Standard,-0.86744386,1.0875435
Target,-0.86684786,0.21395834
Target,-0.86602368,-0.19666734
Standard,-0.86551866,0.75115099
Standard,-0.86505034,1.5954841
Standard,-0.86454374,-1.1040679
Standard,-0.86390098,-1.5598038
Target,-0.86325166,0.49627042
Target,-0.86323227,0.17419438
Standard,-0.86223082,1.0101895
Target,-0.86202936,-0.061292324
Standard,-0.86198547,1.5262468
Standard,-0.86105293,-0.97185121
Standard,-0.86095749,-0.86224711
Standard,-0.86087266,-1.2078173
Standard,-0.86046349,-1.2658373
Standard,-0.85943991,1.2560741
Standard,-0.85884769,0.88534895
Standard,-0.85800996,-1.197563
Standard,-0.85649295,-1.3066158
Target,-0.85620372,-0.23465501
Target,-0.85588303,-0.66445723
Standard,-0.85549784,-1.3283681
Standard,-0.85491925,1.4420706
Standard,-0.85452887,1.2197447
Standard,-0.85452334,-1.0513013
Target,-0.85390788,-0.37862459
Standard,-0.85316295,-1.1747721
Target,-0.85287893,0.35809592
Target,-0.85261893,-0.25387828
Target,-0.85246405,-0.29841159
Target,-0.85198161,-0.59008342
Standard,-0.85164495,1.3174774
Standard,-0.85129302,0.68132715
Target,-0.85091608,0.18893336
Standard,-0.85076043,-1.2623168
Target,-0.85061055,0.40504337
Standard,-0.85036427,-0.91999354
Standard,-0.84959625,0.96275608
Target,-0.84897597,-0.18718453
Target,-0.84684535,-0.21282899
Standard,-0.84675963,-0.89627253
Standard,-0.84672607,-0.8708552
Target,-0.8449457,-0.37735556
Target,-0.84450448,-0.0025759529
Target,-0.8437212,0.37078244
Standard,-0.84335567,1.4014892
Standard,-0.84310118,-1.142282
Standard,-0.84251391,-1.0797396
Standard,-0.84039908,-1.0450938
Standard,-0.83987475,-1.16269
Target,-0.83929078,0.11080022
Target,-0.83843831,0.35618577
Standard,-0.83781801,-1.1660849
Target,-0.83761013,0.64407996
Target,-0.8362056,-0.64989802
Standard,-0.83598499,-1.3566183
Target,-0.83567255,-0.50686992
Standard,-0.83555651,0.95856135
Standard,-0.83505241,-1.0601977
Standard,-0.83499232,0.6705093
Standard,-0.83495889,-1.0354122
Standard,-0.83441149,1.4837451
Standard,-0.83432525,-1.3595516
Target,-0.83430616,-0.25810675
Standard,-0.83387636,-1.1872781
Standard,-0.83356595,1.4067252
Standard,-0.83341267,-0.56896174
Standard,-0.83279314,-1.2304544
Standard,-0.83205575,-1.3277694
Standard,-0.83044332,0.99250573
Standard,-0.8301546,-1.0781427
Standard,-0.82894768,1.0629145
Standard,-0.82792515,-0.83935738
Standard,-0.82775445,-0.82041911
Standard,-0.82737385,-0.75656272
Standard,-0.82724957,1.2308071
Target,-0.82657209,-0.5064629
Standard,-0.82636796,0.68232112
Standard,-0.82586127,-0.96624171
Standard,-0.82579829,-1.6739803
Target,-0.82536679,0.48101228
Standard,-0.82403635,0.85813764
Target,-0.82358535,-0.47125031
Standard,-0.82350662,1.1009268
Standard,-0.8230351,0.72938723
Standard,-0.82130373,-1.4430587
Target,-0.82125903,-0.8551534
Target,-0.82038685,-0.75955227
Standard,-0.82008587,-1.044829
Standard,-0.81929447,-1.2074659
Standard,-0.81883685,1.2557068
Standard,-0.81850685,-0.94306691
Target,-0.81847325,0.65366716
Target,-0.81776779,-0.68960564
Standard,-0.81717583,-1.1856673
Standard,-0.81708166,-0.78257619
Standard,-0.81683555,-1.1089555
Standard,-0.81576461,0.56218928
Standard,-0.8152182,1.1760523
Target,-0.81475365,-0.68173463
Target,-0.81467859,0.33383274
Target,-0.81415839,0.22988344
Target,-0.81315429,-0.66465688
Target,-0.81301638,-0.56974863
Standard,-0.81273619,-1.2337106
Target,-0.81249287,-0.41065109
Standard,-0.81148916,-1.2068009
Standard,-0.81126141,-1.3502053
Standard,-0.811066,-1.1544495
Standard,-0.80829642,-1.5007513
Standard,-0.80722276,0.99181474
Standard,-0.80716708,1.1165359
Standard,-0.80619774,0.9412136
Target,-0.80591872,0.57471996
Standard,-0.80428336,0.68688139
Target,-0.80367799,0.39628832
Standard,-0.80348455,1.2489316
Standard,-0.80346658,-0.78224401
Standard,-0.80342826,-0.70514431
Standard,-0.80306863,-1.2103635
Standard,-0.80291436,-1.088332
Standard,-0.80128132,1.7800191
Target,-0.80092192,-0.23993255
Target,-0.80026507,-0.28197612
Standard,-0.7999401,-1.3762456
Standard,-0.79979165,1.6569356
Standard,-0.79938591,1.1116356
Standard,-0.79814071,-1.2080651
Standard,-0.79566847,-1.6273807
Standard,-0.7951485,-1.4250948
Target,-0.79471432,0.27633333
Standard,-0.79457683,1.1717793
Standard,-0.79445179,1.069702
Standard,-0.79387558,1.2394152
Target,-0.79339754,0.90464394
Target,-0.7918081,-0.13207172
Standard,-0.79127914,-1.428747
Standard,-0.79115983,-1.2550146
Standard,-0.79112876,-1.4429387
Standard,-0.78998339,-0.82267494
Target,-0.78680453,-0.11321155
Target,-0.78637271,-0.63969524
Standard,-0.7861048,-1.0201313
Standard,-0.78555794,-1.3345846
Target,-0.78532094,-0.36131572
Standard,-0.78459036,-1.1147409
Standard,-0.78423058,1.8062483
Standard,-0.78372321,0.96865085
Target,-0.78354803,-0.0064733907
Standard,-0.78352477,-1.0457299
Standard,-0.78319531,0.93128779
Standard,-0.78304856,-1.3327709
Target,-0.78079897,-0.11323788
Standard,-0.7799435,-1.3685015
Standard,-0.77962119,-1.5155512
Target,-0.77956545,-0.42984249
Standard,-0.77937393,-1.0398166
Standard,-0.77879971,1.0888092
Target,-0.77866457,0.67590478
Standard,-0.77864434,-1.1439363
Standard,-0.77856658,-1.2011312
Standard,-0.77723398,-1.3308388
Standard,-0.77709817,1.216855
Target,-0.77597727,0.12704115
Standard,-0.77593918,-1.2572507
Standard,-0.77175574,-1.378344
Standard,-0.77169217,0.93297079
Target,-0.76965835,0.36425101
Standard,-0.76956728,0.63737657
Standard,-0.76913334,1.353586
Standard,-0.76883017,-1.4617039
Target,-0.76841451,0.20929146
Standard,-0.76813474,-0.90925578
Target,-0.76790995,-0.016598724
Standard,-0.7677372,-1.0354309
Standard,-0.76672259,-1.2976713
Standard,-0.76660476,-1.1992468
Standard,-0.76617152,1.0600774
Standard,-0.7648323,-1.1344549
Target,-0.76355425,0.21755379
Target,-0.76284117,-0.57301585
Standard,-0.76199901,-1.1072508
Target,-0.76136256,0.37323401
Standard,-0.76130139,-1.4416869
Standard,-0.76035545,-0.86172141
Target,-0.75968412,-0.69771843
Standard,-0.75968239,-1.2572409
Target,-0.75894212,0.36617945
Standard,-0.75834574,0.79356825
Standard,-0.75754147,-1.2075465
Target,-0.75682762,0.29839299
Standard,-0.75619977,-0.67891605
Standard,-0.75611642,-0.94340237
Target,-0.75503198,-0.75902223
Standard,-0.75479778,-1.0937533
Standard,-0.75413663,1.1911502
Standard,-0.75354369,1.1048804
Standard,-0.75328355,-1.2505691
Standard,-0.75306344,1.1793468
Standard,-0.75283189,1.0987443
Target,-0.75263027,-0.32138541
Standard,-0.75256018,-1.0767181
Target,-0.75254664,-0.061450771
Target,-0.75218869,0.34159613
Target,-0.75169444,-0.1168846
Target,-0.75155557,-0.31857538
Standard,-0.75071892,-1.3705978
Standard,-0.74999656,-0.88086995
Standard,-0.74989572,1.1428326
Target,-0.74923572,0.010089513
Standard,-0.74867762,1.255307
Target,-0.74843792,-0.033999385
Target,-0.74761521,-0.5701127
Standard,-0.74732636,-0.71958339
Target,-0.74730865,0.46827917
Target,-0.74699356,-0.50946299
Standard,-0.74553777,-0.9296155
Standard,-0.74487521,0.98701014
Standard,-0.74418571,-1.3920047
Target,-0.7440471,0.19647053
Target,-0.7440051,-0.4151508
Target,-0.74283366,0.68493613
Standard,-0.74234521,-1.0220488
Target,-0.74193268,0.35990117
Standard,-0.74135886,0.97909545
Standard,-0.74005029,-1.5252106
Target,-0.73932806,-0.065975811
Standard,-0.73924419,1.3245466
Target,-0.73884241,0.57768688
Standard,-0.73791852,1.0115986
Target,-0.73738952,-0.067720392
Standard,-0.73656859,-0.61672109
Standard,-0.73585401,-1.1407787
Target,-0.73556249,0.68294945
Standard,-0.73450262,-1.1885705
Standard,-0.73377431,1.2509631
Standard,-0.73369318,-1.0949884
Standard,-0.73368715,0.88148037
Standard,-0.73250272,-1.3379734
Standard,-0.73144737,-0.9061534
Standard,-0.72903664,1.3681897
Standard,-0.72850357,1.4951734
Target,-0.72778235,-0.76030425
Standard,-0.72557965,-1.1681284
Standard,-0.72443996,-0.97265751
Standard,-0.72422407,-1.4822678
Target,-0.72385951,0.21546712
Standard,-0.72379024,-1.258575
Standard,-0.72257645,0.63340877
Standard,-0.72237591,1.1900922
Standard,-0.72078485,1.1867585
Standard,-0.72005966,-1.3895107
Target,-0.7200443,0.18901932
Target,-0.71936811,-0.38426548
Target,-0.71894241,0.24208216
Standard,-0.71801428,-1.2541536
Standard,-0.71737686,1.0047575
Target,-0.7169664,0.45502732
Standard,-0.71694594,1.2291397
Standard,-0.71679629,-1.0264742
Standard,-0.7158187,-1.1909528
Target,-0.71577631,-0.19352011
Standard,-0.71548616,-1.4870911
Standard,-0.71500604,-0.96898118
Target,-0.71487307,0.085857
Standard,-0.71443717,-1.3577992
Standard,-0.71417964,-1.6531546
Target,-0.71365565,-0.16085539
Standard,-0.71245622,-1.0981686
Standard,-0.71148634,-1.1295287
Target,-0.71090519,0.46541623
Standard,-0.71073862,0.95999274
Target,-0.71061845,0.075946914
Target,-0.71046254,0.46541942
Target,-0.71003511,-0.87445111
Standard,-0.70946482,-0.94241075
Target,-0.70890908,-0.26195076
Target,-0.70696004,-0.56786627
Standard,-0.70678858,-1.4295262
Target,-0.70658154,-0.37824314
Standard,-0.70563847,-0.6967163
Standard,-0.70509013,-0.92986014
Target,-0.70499031,0.12925717
Standard,-0.70439016,-0.80170715
Standard,-0.70416345,1.4604116
Standard,-0.70363662,0.7098327
Standard,-0.7021946,-1.199918
Standard,-0.70200211,-0.81140615
Standard,-0.70061318,1.1694321
Standard,-0.70048387,-1.2494053
Standard,-0.69938052,0.7549123
Target,-0.69927675,-0.35914553
Target,-0.69855611,-0.00057811605
Standard,-0.6983145,-1.2629509
Target,-0.69801932,-0.72571163
Standard,-0.69695179,1.3457567
Standard,-0.696915,-1.6902647
Standard,-0.69638909,-1.2042906
Standard,-0.69539949,1.084256
Standard,-0.6953306,-0.7359448
Standard,-0.69297445,0.95267515
Standard,-0.69292987,1.282291
Target,-0.69273304,-0.11287785
Target,-0.69191342,0.75875853
Standard,-0.68983905,-1.3346411
Standard,-0.68938389,-1.4540009
Standard,-0.68797716,-1.1380566
Target,-0.68787405,0.70916268
Target,-0.6871798,-0.45771139
Standard,-0.68717692,1.0120391
Standard,-0.68690008,-1.285112
Target,-0.68529109,0.72745776
Target,-0.68485601,0.45941037
Standard,-0.68464163,0.98932305
Target,-0.68314151,0.41909457
Standard,-0.68271562,1.3762459
Target,-0.68253737,0.13946973
Target,-0.68061383,-0.58604255
Standard,-0.68008636,1.6834495
Target,-0.67996633,0.31401956
Standard,-0.67953993,-1.0728534
Target,-0.6787846,-0.095702683
Target,-0.67863775,0.53589127
Standard,-0.67844634,1.6023756
Target,-0.67815528,-0.41682033
Standard,-0.67802716,-1.3248463
Standard,-0.67708874,-1.4067256
Standard,-0.67608332,0.79665326
Standard,-0.67568652,1.3004654
Standard,-0.67494476,1.1809216
Standard,-0.67435461,0.84165864
Target,-0.67354391,-0.62047333
Target,-0.67267195,-0.17691427
Target,-0.6726268,0.31311429
Target,-0.67233262,-0.041436769
Standard,-0.67225152,-0.60109518
Target,-0.67213725,0.68287766
Standard,-0.67170933,1.3501586
Standard,-0.66961387,1.2186367
Target,-0.66953064,-0.54997308
Target,-0.66893028,0.50974327
Standard,-0.66846866,-1.1329102
Standard,-0.66820183,0.91928298
Standard,-0.66657434,-0.89534325
Standard,-0.66646577,-1.1042316
Standard,-0.66571083,-1.3415811
Target,-0.66524807,0.3570832
Standard,-0.66499037,-1.0388092
Standard,-0.66496033,1.6092653
Standard,-0.66464299,1.2275849
Standard,-0.6639825,1.1830357
Standard,-0.66327803,-1.4695573
Standard,-0.66045451,0.96516762
Standard,-0.6603747,1.4088247
Target,-0.6602351,-0.070822087
Standard,-0.65940203,-1.2679544
Target,-0.65810505,0.55448114
Standard,-0.65802264,-1.3067587
Target,-0.65600591,-0.33392866
Standard,-0.65503758,-1.439808
Standard,-0.65427522,-0.99908337
Standard,-0.65366479,-1.0200349
Target,-0.65306279,0.43280002
Standard,-0.65264246,-0.73408464
Standard,-0.65240845,1.1399406
Standard,-0.65232939,-1.1043033
Standard,-0.65201202,-1.5437262
Target,-0.65144864,-0.52836484
Target,-0.65097805,-0.10332117
Standard,-0.65092637,1.1246082
Target,-0.65068189,-0.158672
Target,-0.65052067,0.36901823
Standard,-0.64839351,-0.63120544
Target,-0.64804309,-0.7132639
Standard,-0.64709654,-1.218543
Standard,-0.6465429,1.0788292
Target,-0.64472568,-0.23804019
Standard,-0.64396305,-0.77968263
Standard,-0.64253761,1.6846096
Standard,-0.64158982,-1.3495277
Target,-0.64098024,0.51578792
Target,-0.64000836,-0.23772762
Target,-0.63996297,0.70546533
Standard,-0.63962042,-0.93910325
Target,-0.63942011,0.52192196
Target,-0.63925717,0.67990987
Standard,-0.63897497,-0.93788231
Standard,-0.63892987,1.2810772
Standard,-0.63882007,-1.374661
Standard,-0.63874565,-1.0382587
Standard,-0.63855136,1.2535754
Standard,-0.63849747,1.3186805
Standard,-0.63845684,-1.0124341
Standard,-0.63809349,-0.75159019
Target,-0.63683898,0.9421875
Target,-0.63635923,-0.98823196
Standard,-0.63609544,1.3474186
Standard,-0.63582937,1.7209788
Target,-0.63478153,1.9378933
Standard,-0.63433351,-1.1454018
Standard,-0.63428221,1.0823468
Standard,-0.63387994,1.263135
Standard,-0.63371303,-0.9685843
Standard,-0.63358284,1.2138744
Standard,-0.63350793,1.64595
Standard,-0.63318817,-1.1809675
Target,-0.63313742,-0.69818008
Target,-0.63251268,0.25687511
Standard,-0.63153317,1.3502004
Standard,-0.6313085,-0.9137819
Standard,-0.63083829,-0.86676095
Standard,-0.63048077,0.94882377
Target,-0.62888105,0.80862082
Target,-0.62855713,-0.11761994
Target,-0.62829084,0.60130007
Target,-0.62813414,-0.26708538
Standard,-0.62556027,-1.1809969
Standard,-0.6254888,1.3760817
Standard,-0.62521844,-0.67524148
Standard,-0.62518803,-1.1417698
Standard,-0.6247805,1.1362629
Standard,-0.62456999,1.6490962
Standard,-0.62382985,1.7515364
Standard,-0.62290155,1.239898
Target,-0.62263977,-0.7368703
Target,-0.62207801,0.80409061
Standard,-0.62129731,1.1056216
Standard,-0.62086789,1.1645306
Standard,-0.62081305,-1.1164343
Standard,-0.62072581,1.5243724
Target,-0.62071197,0.42513869
Standard,-0.61972658,-0.98415592
Standard,-0.61941884,-0.74833714
Standard,-0.61840025,-1.1953105
Target,-0.61797564,-0.50608428
Target,-0.61721776,-0.45813394
Standard,-0.6167353,1.614926
Standard,-0.61672092,-0.79159375
Standard,-0.61653787,-1.0220706
Target,-0.61552597,0.41280767
Standard,-0.61475668,-0.96970976
Standard,-0.6145401,-1.3629855
Standard,-0.61408155,-1.4252711
Standard,-0.61365854,-1.2178754
Standard,-0.61322837,1.0981508
Target,-0.61278851,0.77520496
Standard,-0.61216074,-1.4175684
Standard,-0.61132303,-1.2771957
Target,-0.60996603,0.0088788054
Target,-0.60961831,-0.30589637
Standard,-0.60869859,-0.91657024
Standard,-0.60725655,-0.89436529
Standard,-0.60669742,-1.5973866
Standard,-0.60646868,-0.99659183
Standard,-0.60637376,3.1943016
Target,-0.60607645,-0.54607467
Target,-0.60576635,-0.12933355
Standard,-0.60525221,-1.5185399
Standard,-0.60424026,-1.2048755
Standard,-0.60288979,1.3039526
Target,-0.60077291,-0.53943489
Standard,-0.59911445,1.2469149
Standard,-0.59903828,1.4445649
Standard,-0.59889871,-0.96495931
Target,-0.59886223,-0.52115422
Standard,-0.59848854,-1.3768587
Standard,-0.59826247,-1.3514393
Standard,-0.59788279,1.2202866
Standard,-0.59721478,-1.5971926
Target,-0.59682418,0.23235438
Standard,-0.59607348,-0.98857763
Standard,-0.59565821,-1.3346206
Standard,-0.59543724,1.0909335
Target,-0.59543543,0.62489916
Target,-0.59538009,-0.65056406
Standard,-0.59517855,1.4596258
Standard,-0.5939624,1.2436678
Standard,-0.59378104,-1.2146882
Standard,-0.59294219,1.279507
Standard,-0.59251151,-1.5763956
Standard,-0.59204629,-1.1695818
Standard,-0.59100465,-1.078172
Standard,-0.5903235,-1.0413641
Target,-0.58997858,-0.32835531
Standard,-0.5899438,-1.2335978
Standard,-0.58809093,-1.3460161
Standard,-0.58703303,1.0104809
Target,-0.58432143,0.093727702
Standard,-0.58391294,1.0096
Standard,-0.58336673,-0.74307812
Standard,-0.5832207,-1.3473856
Standard,-0.58273156,-1.053767
Target,-0.58215682,-0.58690737
Target,-0.58161393,-0.75229396
Standard,-0.58130386,1.3583753
Target,-0.58125229,0.58188625
Standard,-0.58094676,-1.2704587
Target,-0.58064002,-0.18235563
Standard,-0.58056435,-1.3360535
Standard,-0.58026471,1.3429275
Target,-0.58023808,-0.57905748
Standard,-0.58003101,-1.0916804
Standard,-0.57918718,0.78953132
Target,-0.57888892,-0.39698193
Target,-0.57882269,-0.74820693
Target,-0.57720334,0.20624844
Target,-0.57635438,-0.46270687
Standard,-0.57473559,-1.6168015
Standard,-0.57440086,1.3153598
Standard,-0.57289845,-0.87968759
Target,-0.57261839,-0.78913546
Standard,-0.57240914,1.1601303
Target,-0.57025434,0.50172989
Standard,-0.56816152,-1.3625996
Standard,-0.56783834,-0.8725301
Standard,-0.56736341,-1.144328
Standard,-0.56692603,-1.1444637
Standard,-0.56671599,-1.6989747
Target,-0.5663274,-0.56314087
